grade	courseName	topic	clusterKey	clusterLabel	primaryBenchmark	CCSS	MN07	MN22	TEKS	dokLevel	problemIndex	stem	answer	hint
8	Grade 8	slope parallel and perpendicular lines	slope_8	Slope & Rate of Change	8.2.2.1	8.EE.B.5; 8.EE.B.6	8.2.1.1; 8.2.2.1	8.A.1.1; 8.A.1.2	8.4A; 8.4B; 8.4C	DOK2	3	Write the equation of a line parallel to y = -2x + 5 that passes through (1, 3).	y = -2x + 5 or y - 3 = -2(x - 1), which simplifies to y = -2x + 5	Parallel lines have the same slope (-2 in this case). Use point-slope form.
8	Grade 8	slope parallel and perpendicular lines	slope_8	Slope & Rate of Change	8.2.2.1	8.EE.B.5; 8.EE.B.6	8.2.1.1; 8.2.2.1	8.A.1.1; 8.A.1.2	8.4A; 8.4B; 8.4C	DOK3	1	A city planner designs two streets. Street 1 connects (0, 0) to (8, 4). Street 2 is perpendicular to Street 1 and passes through (8, 4). Write the equation for Street 2. Where does it cross the x-axis?	Street 1 slope = 1/2; Street 2 slope = -2; Equation: y - 4 = -2(x - 8) or y = -2x + 20; x-intercept: (10, 0)	Find slope of Street 1. Use negative reciprocal for Street 2. Then find where y = 0.
8	Grade 8	slope parallel and perpendicular lines	slope_8	Slope & Rate of Change	8.2.2.1	8.EE.B.5; 8.EE.B.6	8.2.1.1; 8.2.2.1	8.A.1.1; 8.A.1.2	8.4A; 8.4B; 8.4C	DOK3	2	Three vertices of a rectangle are (0, 0), (4, 2), and (6, -2). Find the fourth vertex using properties of parallel and perpendicular sides.	(2, -4)	Opposite sides of a rectangle are parallel (same slope). Adjacent sides are perpendicular (negative reciprocal slopes). Use these properties to find the missing vertex.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK1	1	A scatterplot shows hours studied vs. test scores. The association appears to be: A) Positive, B) Negative, C) No association. Choose and explain.	A) Positive. As hours studied increases, test scores tend to increase.	Positive association means both variables tend to increase together. Negative association means one increases while the other decreases.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK1	2	What does the line of best fit represent on a scatterplot?	It is the line that best represents the trend of the data, passing as closely as possible to the data points.	It's not necessarily the line connecting all points, but rather a trend line.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK1	3	Plot the points (1, 2), (2, 4), (3, 5), and (4, 7) on a scatterplot. Is the association linear?	Yes, the points follow a roughly straight-line pattern showing positive linear association.	Check if the points roughly follow a straight line pattern.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK2	1	A dataset shows the relationship between temperature (in °F) and ice cream sales (in dollars). Temperature: 70, 75, 80, 85, 90. Sales: 120, 150, 180, 210, 240. Draw a scatterplot and describe the association. Estimate the line of best fit.	Strong positive linear association. Line of best fit approximately: y = 6x - 300 (slope = 6 dollars per °F)	Plot the points. Notice they follow a straight pattern. Use two points to estimate slope.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK2	2	A study compares caffeine intake (mg) to sleep duration (hours): (0, 8), (50, 7.5), (100, 6), (150, 5), (200, 4). What type of association is shown? What does the line of best fit predict for 250 mg of caffeine?	Strong negative linear association. The line of best fit predicts approximately 3 hours of sleep.	As one variable increases, the other decreases (negative). Find the trend line and extrapolate.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK2	3	Using the line of best fit y = 2x + 1 from a scatterplot of study time (x) vs. quiz score (y), predict the quiz score for 5 hours of study. Is this an interpolation or extrapolation?	Predicted score: 11 points. If 5 hours is within the data range, it's interpolation; if beyond, it's extrapolation.	Substitute x = 5 into y = 2x + 1. Interpolation uses data within range; extrapolation goes beyond.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK3	1	A researcher studies the relationship between advertising spending (in thousands) and monthly revenue (in thousands). Data: (2, 20), (4, 35), (6, 50), (8, 60), (10, 75). Find the line of best fit. Predict revenue for $12,000 in advertising. Discuss the reliability of this prediction.	Line of best fit: approximately y = 6.2x + 7.6; Predicted revenue: $81,000. Prediction is reasonably reliable (interpolation close to data range) but has uncertainty.	Find slope using two representative points or calculate the trend. Note that ($12,000, $81,000) is slightly beyond the data, so reliability decreases slightly.
8	Grade 8	scatterplots and lines of best fit	scatter_8	Scatter Plots & Bivariate Data	8.4.1.1	8.SP.A.1; 8.SP.A.2; 8.SP.A.3	8.4.1.1; 8.4.1.2	8.DP.1.1; 8.DP.1.2; 8.DP.1.3	8.5C; 8.5D	DOK3	2	A scatterplot shows hours worked (x) vs. earnings (y) for gig workers. The line of best fit is y = 15x + 10. One point (8, 140) is far from the line. What could this outlier represent? How does it affect the line of best fit? Should it be removed?	The outlier might represent a higher-paying job or bonus. Outliers pull the line toward them, potentially skewing predictions. It should be removed only if it's an error or non-representative.	Check: at x=8, the line predicts y=130, but actual is 140 (a $10 difference). Consider whether this is realistic variation or a data error.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK1	1	Solve the system by graphing: y = x + 2 and y = -x + 6	The solution is (2, 4), where the two lines intersect.	Graph both lines and find the point where they intersect.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK1	2	Using substitution, solve: x + y = 5 and y = 2x - 1	Substitute y = 2x - 1 into x + y = 5: x + (2x - 1) = 5, so 3x = 6, x = 2. Then y = 3. Solution: (2, 3)	Replace y in the first equation with the expression from the second equation.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK1	3	Does the system y = 3x + 1 and y = 3x + 5 have a solution? Why or why not?	No solution. The lines are parallel (same slope, different y-intercepts) so they never intersect.	Look at the slopes and y-intercepts of both equations.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK2	1	Solve using elimination: 2x + y = 7 and x - y = 2	Add the equations to eliminate y: 3x = 9, so x = 3. Substitute back: 3 - y = 2, so y = 1. Solution: (3, 1)	Add or subtract the equations to eliminate one variable.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK2	2	A store sells apples for $1.50 each and oranges for $2.00 each. You buy 8 fruits for $14.50. Write a system of equations and find how many of each fruit you bought.	1.5a + 2o = 14.5 and a + o = 8. Solving: a = 3, o = 5. You bought 3 apples and 5 oranges.	One equation represents the total number of fruits, the other represents total cost.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK2	3	Determine if the system 2x + 4y = 8 and x + 2y = 4 has one solution, no solution, or infinitely many solutions. Explain.	Infinitely many solutions. The second equation is exactly half of the first (they represent the same line).	Check if one equation is a multiple of the other.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK3	1	A movie theater sells adult tickets for $10 and student tickets for $6. On Friday, they sold 120 tickets for $1,000. Write and solve a system to find how many of each type were sold. Verify your answer.	10a + 6s = 1000 and a + s = 120. Solving: a = 70, s = 50. Verification: 10(70) + 6(50) = 700 + 300 = 1000 ✓; 70 + 50 = 120 ✓	Set up two equations, one for total tickets and one for total revenue. Use substitution or elimination.
8	Grade 8	systems of equations	systems_8	Systems of Equations	8.2.3.2	8.EE.C.8	8.2.3.2	8.A.2.2	8.9A	DOK3	2	A cyclist travels north at 12 mph, while another travels south at 8 mph from the same starting point. Write a system describing their positions after t hours. After how many hours are they 100 miles apart? Solve and interpret your result.	Position 1: y = 12t; Position 2: y = -8t (going south). Distance apart: 12t - (-8t) = 20t = 100, so t = 5 hours. They are 100 miles apart after 5 hours.	Distance between them is the difference in their positions. Set this equal to 100 and solve for t.
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK1	1	A point (3, 2) is translated 4 units right and 3 units up. What are the new coordinates?	(7, 5)	Add the translation amounts to the original coordinates: (3+4, 2+3)
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK1	2	What happens to a figure when it is reflected across the x-axis?	The x-coordinates stay the same, and the y-coordinates change sign (become opposite).	Think about flipping a figure over the x-axis like a mirror.
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK1	3	A triangle is rotated 90° counterclockwise around the origin. If one vertex was at (2, 0), where is it now?	(0, 2)	A 90° counterclockwise rotation transforms (x, y) to (-y, x).
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK2	1	Reflect triangle ABC with vertices A(1, 1), B(3, 1), C(2, 3) across the line y = x. What are the new coordinates?	A'(1, 1), B'(1, 3), C'(3, 2). When reflecting across y = x, swap x and y coordinates.	Reflection across y = x swaps the x and y coordinates: (x, y) → (y, x)
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK2	2	A rectangle has vertices at (0, 0), (4, 0), (4, 2), and (0, 2). It is dilated by a scale factor of 2 centered at the origin. What are the new vertices?	(0, 0), (8, 0), (8, 4), and (0, 4). Each coordinate is multiplied by 2.	For a dilation with scale factor k centered at origin: (x, y) → (kx, ky)
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK2	3	Two figures are congruent. One is translated 3 units left, then reflected across the y-axis. Describe the sequence of transformations and explain why the figures remain congruent.	Both translation and reflection are rigid transformations (preserve size and shape). Any sequence of rigid transformations produces a congruent figure.	Rigid transformations include translations, reflections, and rotations. They preserve distance and angle measures.
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK3	1	Triangle PQR has vertices P(0, 0), Q(4, 0), R(2, 4). Apply a 180° rotation around the origin, then translate 3 units right and 1 unit up. Write the final coordinates of each vertex and explain the overall transformation.	After 180° rotation: P(0,0), Q(-4,0), R(-2,-4). After translation: P(3,1), Q(-1,1), R(1,-3). The overall transformation is a rotation followed by a translation, creating a congruent figure.	First apply the rotation, then the translation. A 180° rotation around origin: (x, y) → (-x, -y)
8	Grade 8	transformations and congruence	transformation_8	Transformations & Congruence	8.3.2.1	8.G.A.1; 8.G.A.2; 8.G.A.3; 8.G.A.4	8.3.2.1; 8.3.2.2	8.GM.1.1; 8.GM.1.2; 8.GM.1.3; 8.GM.1.4	8.10A; 8.10B; 8.10C; 8.10D	DOK3	2	A quadrilateral ABCD is transformed by a reflection across the y-axis followed by a 90° clockwise rotation around the origin. If A was originally at (2, 3), find its final position. Is the image congruent to the original? Why?	After reflection: (-2, 3). After 90° clockwise rotation: (3, 2). Yes, congruent because both transformations are rigid (preserve size and shape).	Reflection across y-axis: (x, y) → (-x, y). 90° clockwise rotation: (x, y) → (y, -x)
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK1	1	Find the volume of a cylinder with radius 3 cm and height 5 cm. Use V = πr²h.	V = π(3)²(5) = 45π ≈ 141.37 cm³	Substitute r = 3 and h = 5 into the formula V = πr²h.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK1	2	Find the volume of a cone with radius 4 m and height 9 m. Use V = ⅓πr²h.	V = ⅓π(4)²(9) = 48π ≈ 150.80 m³	Substitute r = 4 and h = 9 into the formula V = ⅓πr²h.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK1	3	Find the volume of a sphere with radius 2 ft. Use V = ⁴⁄₃πr³.	V = ⁴⁄₃π(2)³ = ³²⁄₃π ≈ 33.51 ft³	Substitute r = 2 into the formula V = ⁴⁄₃πr³.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK2	1	A cylindrical water tank has radius 2 m and height 7 m. How much water does it hold? Express your answer in both exact form (with π) and approximate form.	V = π(2)²(7) = 28π ≈ 87.96 m³	Use V = πr²h with r = 2 and h = 7.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK2	2	An ice cream cone has radius 1.5 inches and height 5 inches. Find the volume of the cone. If the cone is filled with ice cream, what is the volume of ice cream?	V = ⅓π(1.5)²(5) = 3.75π ≈ 11.78 in³	Use the cone volume formula V = ⅓πr²h.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK2	3	Two spheres have radii 2 cm and 4 cm. Find the ratio of their volumes. Which sphere has a volume that is 8 times larger?	Sphere 1: V = ⁴⁄₃π(2)³ = ³²⁄₃π. Sphere 2: V = ⁴⁄₃π(4)³ = ²⁵⁶⁄₃π. Ratio = 1:8. The larger sphere is 8 times the volume.	When radius doubles, volume increases by a factor of 2³ = 8.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK3	1	A cylindrical silo holds grain and has radius 6 ft and height 20 ft. A conical pile of grain inside has the same base radius and height. What is the volume of empty space in the silo?	Cylinder: V = π(6)²(20) = 720π. Cone: V = ⅓π(6)²(20) = 240π. Empty space = 720π - 240π = 480π ≈ 1507.96 ft³	Find the volume of the cylinder, subtract the volume of the cone.
8	Grade 8	volume of cylinders cones and spheres	volume_8	Volume — Cylinders, Cones & Spheres	8.3.3.1	8.G.C.9	8.3.3.1	8.GM.3.1	8.6A; 8.6B	DOK3	2	A sphere has radius 5 inches. A cylinder has the same radius and height equal to the diameter of the sphere. Compare their volumes. Which solid has greater volume? By how much?	Sphere: V = ⁴⁄₃π(5)³ = ⁵⁰⁰⁄₃π. Cylinder: V = π(5)²(10) = 250π. Cylinder is larger by 250π - ⁵⁰⁰⁄₃π = ²⁵⁰⁄₃π ≈ 261.80 in³	The cylinder has height = 2r = 10. Calculate both volumes and compare.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK1	1	Solve for x: 3x + 5 = 20	x = 5	Subtract 5 from both sides first, then divide by 3.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK1	2	Solve for y: 2y - 8 = 10	y = 9	Add 8 to both sides, then divide by 2.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK1	3	Solve for m: 4m = 24	m = 6	Divide both sides by 4.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK2	1	Solve and graph on a number line: 2x - 3 < 7	x < 5	Add 3 to both sides, then divide by 2. Use an open circle at 5 and shade left.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK2	2	Maria has $15 and earns $8 per hour babysitting. If she wants to buy a video game that costs $47, write and solve an equation for the number of hours h she needs to work.	8h + 15 = 47; h = 4 hours	Total money = earnings + starting amount. Set it equal to 47 and solve for h.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK2	3	Solve for b in the literal equation: A = 2πb + 3	b = (A - 3)/(2π)	Subtract 3 from both sides, then divide by 2π.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK3	1	A cell phone plan charges a $20 base fee plus $0.15 per minute. Another plan charges $35 base fee plus $0.10 per minute. Write and solve an inequality to find when the second plan is more expensive.	20 + 0.15m > 35 + 0.10m; m > 300 minutes (the first plan is cheaper for more than 300 minutes)	Set up costs for both plans. Determine when Plan 1 > Plan 2, then solve the inequality.
9	Algebra 1	linear equations and inequalities	linear_9	Linear Equations & Inequalities	9.2.1.1	HSA-REI.A.1; HSA-REI.B.3; HSA-CED.A.1; HSA-CED.A.3	9.2.1.1; 9.2.1.2; 9.2.1.3	9.A.1.1; 9.A.1.2	A.2A; A.2B; A.2C; A.5A; A.5B	DOK3	2	A rectangle has a perimeter of 48 cm. If the length is 3 times the width, find the dimensions. Justify your solution with an equation.	Width = 6 cm, Length = 18 cm; Equation: 2(w + 3w) = 48, which gives w = 6	Use P = 2(l + w). Express length in terms of width, substitute, and solve.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK1	1	Solve the system using substitution: y = 2x x + y = 9	x = 3, y = 6	Substitute y = 2x into the second equation, then solve for x.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK1	2	Solve the system using elimination: x + y = 7 x - y = 3	x = 5, y = 2	Add the equations to eliminate y, then solve for x.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK1	3	Is (2, 5) a solution to the system? 3x + y = 11 x - y = -3	Yes	Substitute x = 2 and y = 5 into both equations and check if both are true.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK2	1	Solve the system: 2x + y = 8 x - y = 1	x = 3, y = 2	Use elimination: add the equations to remove y, then solve for x and substitute back.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK2	2	A movie theater sells adult tickets for $12 and child tickets for $8. On Saturday, they sold 150 tickets for a total of $1,520. Write and solve a system of equations to find the number of adult tickets sold.	12a + 8c = 1520; a + c = 150; a = 80 adult tickets (and c = 70 child tickets)	Let a = adult tickets, c = child tickets. Set up equations for total tickets and total revenue.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK2	3	Solve the system and classify it as consistent and independent, consistent and dependent, or inconsistent: y = -x + 4 2x + 2y = 8	Consistent and dependent (infinitely many solutions); the equations represent the same line	Rewrite the second equation in slope-intercept form and compare.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK3	1	Two rental companies charge as follows: Company A charges $50/day plus $0.20/mile. Company B charges $35/day plus $0.30/mile. For a 1-day rental, set up and solve a system to find the number of miles where both companies charge the same amount.	50 + 0.20m = 35 + 0.30m; m = 150 miles	Set the total costs equal and solve for the number of miles.
9	Algebra 1	systems of linear equations	systems_9	Systems of Linear Equations	9.2.3.1	HSA-REI.C.5; HSA-REI.C.6; HSA-REI.D.12	9.2.3.1; 9.2.3.2	9.A.2.1; 9.A.2.2	A.2I; A.3F; A.3G; A.5C	DOK3	2	A garden supply store mixes two types of soil. Premium soil costs $10 per bag and standard soil costs $5 per bag. They want to create 200 bags of a mixture that costs $7 per bag. Set up a system of equations and solve to find how many bags of each type are needed. Show your work.	10p + 5s = 1400; p + s = 200; p = 40 bags of premium soil, s = 160 bags of standard soil	One equation for total bags, one for total cost. Use substitution or elimination to solve.
9	Algebra 1	quadratic expressions and equations	quadratic_9	Quadratic Expressions & Equations	9.2.4.1	HSA-SSE.A.2; HSA-SSE.B.3; HSA-REI.B.4; HSF-IF.C.7a	9.2.4.1; 9.2.4.2; 9.2.4.3	9.A.3.1; 9.A.3.2	A.6A; A.6B; A.6C; A.7A; A.7B; A.7C; A.8A	DOK1	1	Solve: x² = 25	x = 5 or x = -5	Take the square root of both sides. Remember both positive and negative solutions.
9	Algebra 1	quadratic expressions and equations	quadratic_9	Quadratic Expressions & Equations	9.2.4.1	HSA-SSE.A.2; HSA-SSE.B.3; HSA-REI.B.4; HSF-IF.C.7a	9.2.4.1; 9.2.4.2; 9.2.4.3	9.A.3.1; 9.A.3.2	A.6A; A.6B; A.6C; A.7A; A.7B; A.7C; A.8A	DOK1	2	Solve by factoring: x² + 5x + 6 = 0	x = -2 or x = -3	Factor as (x + 2)(x + 3) = 0, then solve each factor.
9	Algebra 1	quadratic expressions and equations	quadratic_9	Quadratic Expressions & Equations	9.2.4.1	HSA-SSE.A.2; HSA-SSE.B.3; HSA-REI.B.4; HSF-IF.C.7a	9.2.4.1; 9.2.4.2; 9.2.4.3	9.A.3.1; 9.A.3.2	A.6A; A.6B; A.6C; A.7A; A.7B; A.7C; A.8A	DOK1	3	Solve: (x - 3)² = 0	x = 3	This is a perfect square. Take the square root of both sides.
9	Algebra 1	quadratic expressions and equations	quadratic_9	Quadratic Expressions & Equations	9.2.4.1	HSA-SSE.A.2; HSA-SSE.B.3; HSA-REI.B.4; HSF-IF.C.7a	9.2.4.1; 9.2.4.2; 9.2.4.3	9.A.3.1; 9.A.3.2	A.6A; A.6B; A.6C; A.7A; A.7B; A.7C; A.8A	DOK2	1	Solve using the quadratic formula: 2x² - 5x - 3 = 0	x = 3 or x = -0.5 (or -1/2)	Use x = [-b ± √(b² - 4ac)] / 2a with a = 2, b = -5, c = -3.
9	Algebra 1	quadratic expressions and equations	quadratic_9	Quadratic Expressions & Equations	9.2.4.1	HSA-SSE.A.2; HSA-SSE.B.3; HSA-REI.B.4; HSF-IF.C.7a	9.2.4.1; 9.2.4.2; 9.2.4.3	9.A.3.1; 9.A.3.2	A.6A; A.6B; A.6C; A.7A; A.7B; A.7C; A.8A	DOK2	2	A ball is thrown upward from ground level with an initial velocity of 48 feet per second. The height h in feet after t seconds is given by h = -16t² + 48t. When will the ball hit the ground again? (Hint: Set h = 0)	t = 3 seconds	Solve 0 = -16t² + 48t by factoring out t, then solve each factor.
